Date,Product_Owner,Product_Promoter,Product ID,Amount (Pesos)
2021-06-29,iefdug,e2u1s0db,5491486,76.56
2023-05-07,scalyslatskmliode,oollrabbg,6890871,66.11
2023-07-06,pordnirg,boalorlbg,5800717,46.31
2023-06-06,boofkoenr,efknbooro,4952987,65.34
2019-08-28,koboeform,obgarlobl,4963335,36.519999999999996
2020-05-09,brejlexlvo,,5349604,77.22
2020-03-18,idreuhtntansenorcl,ntemdebrai,5466747,36.19
2024-02-27,romboeokf,sudbe301,4898465,-62.260000000000005
2024-02-10,iufdge,olgblarob,5096611,-42.79
2024-02-29,khnoateinpigrexm,yhakarblli,3531840,17.490000000000002
2021-01-07,octiem,alke3ueb3c,4530968,71.61
2020-01-25,othhocmeyraaep,barboglol,7513662,43.56
2019-06-08,I896668,wesigez,7109115,209.44
2020-03-14,fdonsiruw,,5243511,42.46
2022-12-13,rkdbaascy,bbagrollo,4933149,40.81
2022-10-11,keoorobmf,u30b1des,5498441,36.96
2020-06-11,sioadaicpl,,5215431,11.0
2023-04-19,iAntuussyAegktnsu,,6966921,177.76
2024-03-22,ove8lv233e,,7024771,176.44
2021-07-26,aocbefrnr,rbbloogla,6461910,46.31
2021-04-28,lfooco,nozpavv,5332821,129.35999999999999
2022-02-28,otmroocdhe,otflsaf,5214066,37.95
2023-09-30,urfosdwin,,5402111,43.45
2024-07-04,T0G202,,6064851,56.98
2019-12-26,ratecienrdonnstulh,,3688815,35.31
2022-02-11,itmoec,,4531020,-24.86
2020-02-01,earaeelTTbhpaHry,,6609044,16.61
2020-06-01,atowssly,12sbud0e,4854304,42.35
2020-01-30,oGrdfos3f,ergnxuifop,6816069,249.14999999999998
2022-07-06,dacsarybk,raglbbolo,5527730,44.0
2022-11-06,emocti,koycprrosaet,4530838,117.92
2023-07-20,obmocapt,,5666752,-77.88
2021-12-17,DsslviaaileO,,6777628,26.84
2019-11-24,rtwsefa,nlractc,4930705,47.96
2019-01-25,lycdmelkatsoaisls,rblglaoob,6923540,53.79
2022-11-24,walsstyo,u0de2sb1,4854304,42.9
2019-02-25,pgrniodr,lorabbogl,5591521,65.78
2023-02-06,pgieeestwnrr,,7349888,270.93
2019-05-04,oimect,,4531020,-138.82
2024-08-23,ntertsaohnldrnceiu,,3688815,35.31
2019-09-12,uPQumisutle,a51t0g1,7146542,-109.89
2021-04-09,liBeLssna,0e0mtoham7cer,6832787,55.989999999999995
2023-08-19,aunhsdnncrelettroi,,3522597,83.92999999999999
2021-07-26,rrpigdon,grbabolol,5591417,43.010000000000005
2021-06-09,gbuinuiged,lroglboba,7495280,43.67
2021-04-10,enielasKsatsr,44W13mm2,6938945,190.19
2021-04-25,boatompc,,4527640,94.71
2019-12-18,shbomikao,rbgolbalo,7465380,38.39
2021-07-26,rbogre,lbbrglooa,5985694,42.9
2024-09-15,udgfie,0eub1s2d,5491473,34.980000000000004
2020-04-10,Gdo3rffos,er7fDkMi,6634225,87.56
2023-04-18,loocof,a2a13gM,4057482,76.34
2022-11-01,ady4emsadc2,,4609267,11.0
2022-09-26,alvilssaeDOi,,6776120,27.06
2021-12-21,enyadnnewim,,4694742,39.38
2021-12-25,rkoofoebm,bolorgbal,4915079,42.46
2020-03-14,srwinfodu,,5678062,43.45
2024-07-11,toor,,4234646,11.0
2019-10-30,ssamdtreya,,7081854,266.53000000000003
2021-10-25,atmmpz,shyuokes,7324486,54.78
2019-09-17,mkerfoboo,lrbboolag,4963335,36.85
2022-09-16,hdnrocstniatnrueel,ediuohnrntsanlrcte,3808454,20.35
2022-08-13,lyPtngeAocoi,,7224074,127.82
2020-11-17,ootr,,4234646,11.0
2024-10-16,oysalstw,ds0e21ub,4854304,43.45
2024-05-15,saetwrf,inlajmakm,4949282,26.950000000000003
2023-03-16,opactmob,,5695716,51.81
2023-12-06,mooorkbfe,0s3ue1bd,5498441,37.4
2023-07-07,nLalisesB,aatamesnthptcth,6832852,331.54
2021-12-23,hwidoSoeprHa,,6698406,251.67999999999998
2019-08-11,tfammrb,odBnobr,5561881,41.47
2020-04-20,hycaeetahromop,lgoaorlbb,7513662,43.67
2022-11-04,ultcnrdesanerhotin,itctnodnesnrrlhuea,3553082,-36.19
2020-04-25,rkeewpotgsisinrc,w273w69,4649203,42.79
2019-03-09,ietmoc,b7711n,4530864,170.17000000000002
2022-04-29,neatrKlssaise,a510g1t,6938919,50.82
2024-06-14,etKounOremNeb,,7413822,16.94
2020-02-28,gpinordr,lgoobarlb,5591417,43.339999999999996
2023-01-14,rirshcuntnteoalnde,,3139864,53.46
2023-05-29,orboefokm,ue31b0ds,4901455,43.45
2020-03-24,gdhoemtugra,bvff01as,6209489,37.839999999999996
2023-03-17,oclotrsop,ctosorlop,6354140,58.52
2019-07-23,dyinnmeeawn,,3992274,381.91999999999996
2020-12-14,dogprinr,lagbrobol,5591417,44.11
2024-04-19,gpidnorr,lrooblabg,6742723,66.0
2020-08-22,sltoywsa,bgllborao,5737459,43.67
2023-12-22,foebokmro,boraolglb,5434546,49.72
2019-10-05,rmofeoobk,sd1u3e0b,4898543,38.83
2021-05-02,ibcumateg,,7127068,11.0
2019-03-10,bomreofko,oemkfoobr,4934982,14.74
2022-01-29,saywoslt,1s2u0deb,4854304,43.339999999999996
2021-06-17,lca8es,,7231991,-176.0
2024-02-27,rbknoooef,obolabglr,4937556,55.11
2021-01-14,tsfxolo,,4710108,52.03
2019-03-24,sbcrayadk,rolbblago,5527730,41.47
2020-05-17,ooagfrdi,,6752317,-56.099999999999994
2020-11-14,rgbroe,,5946824,18.259999999999998
2023-06-30,ornnnioUcIf,nsvseosn,5861765,11.0
2019-05-13,orswnseikegiprtc,01ey0mpdkaro,4654533,43.12
2021-04-09,oflooc,g31aaM2,4057482,65.56
2020-01-19,itceom,117Pt9uin,4530760,59.510000000000005
2022-12-26,etlddeattefoo,dysiommuls,7348627,128.59
2020-12-22,yaotrhpceeahom,loorabblg,7350252,65.34
2021-08-22,tsonrcesikgeirpw,lr0ssac,4649203,42.79
2020-04-05,airatostcprd,s0s02l,6808672,444.62
2023-11-06,tiwpciegrsnskoer,eginyAefcL,4649216,101.31
2022-05-28,citome,alowpeenasiwlyp,4530838,119.02000000000001
2019-09-07,prngdroi,gboaorlbl,5590793,45.21
2021-07-30,p-LGAruo,,7636200,159.72
2024-09-11,niifestseynin,urgaprosyn,6386536,53.57
2021-07-13,omceodothr,slelfvaimReed,5036096,49.28
2022-10-18,lseupSmCeptnC,,6889454,175.56
2024-05-27,orcemptayaeohh,bbooallgr,7513662,43.339999999999996
2021-12-06,rPnedaitos,yeroGrgV,6505434,109.89
2020-01-28,cmetio,luabekc3e3,4530968,70.84
2024-02-01,hcdmotooer,laftsfo,5214001,62.260000000000005
2023-01-23,PAicletoongy,,7224087,-280.5
2020-02-18,mryari,,7157852,83.71000000000001
2021-07-21,soalwyst,1us2edb0,4854317,58.849999999999994
2024-06-26,gfiedu,s2b0u1ed,5491668,44.66
2021-10-22,femobkroo,ogalrlbob,4915079,43.45
2023-08-16,cdemotrooh,lbloobgar,5130567,43.339999999999996
2022-07-19,hnenlrrcaondtuiets,,3688815,27.5
2022-09-01,ysaardmste,,7081854,281.82
2021-04-04,rgondpri,gbllrbooa,5591417,43.45
2023-02-24,oengticsrwkrpesi,a0lscrs,4649203,44.77
2020-12-28,ozweirnpea,chT111ahua2,5378152,-57.97
2020-05-31,eokorfobm,alrobolgb,4915053,62.260000000000005
2019-05-15,dguefi,bgrlooalb,5376371,36.96
2019-03-14,snitaseasrlKe,1gta105,6938932,109.89
2019-06-09,olecstr,5nIa82,4904913,-36.519999999999996
2019-03-04,vdialeudc,,7504159,287.54
2022-02-01,wslveye,1mr0y0aoedkp,4016753,65.89
2023-09-27,ukssAnuAtugsyeitn,,6966947,235.95
2022-06-03,nlohemnavu,rier5kas,3577600,74.25
2021-12-13,ctgSnseDyI,g1t51a0,7225127,109.89
2023-04-24,1orsopa,,3826121,201.85000000000002
2022-07-18,gegrpn,roblgablo,6531746,46.31
2024-05-30,olaoedttfedte,ecynfgLAei,4756687,128.59
2022-10-31,siivspema,arpeeyn,5697068,17.05
2022-11-08,uomrdpearknagnti,kinmgaroudepntar,5523206,37.07
2023-06-02,lwsveye,eahylth5,3988881,41.14
2021-08-05,alelraeysc,sedbu014,5047744,34.980000000000004
2022-09-24,efgidu,lobarogbl,5096572,65.56
2023-08-21,deifgu,gooblblra,5078463,42.9
2021-10-04,ealcraseyl,lorabglbo,5800262,37.18
2024-09-04,ltuatnodersichnren,anoreltusdtrhnince,3553082,-45.099999999999994
2021-11-18,eeianaKtslsrs,051g1ta,6938945,-188.76
2023-09-14,ipahyld,,6162585,19.25
2021-05-03,oeobmfrok,0ubds3e1,4898374,-34.980000000000004
2022-05-25,OlilsiasvDae,,6819787,43.12
2023-07-30,xlobervejl,,5541497,18.59
2019-09-27,lonianvg,,4026451,26.73
2020-12-09,ywlsotas,db01seu2,4854317,58.52
2024-06-18,isnsrceihmooom,,6542900,413.71
2023-07-10,sugevnetweahi,rmc2semoco,7111221,48.29
2021-12-04,rociektnperwsgsi,ssjelca,4649203,42.79
2020-12-19,aoor1sp,,3804905,22.0
2023-03-20,eootohmrcd,avvopseloot,5032677,34.980000000000004
2019-07-23,rpiessktocwgerin,e0dma0orp1ky,4649203,42.79
2019-01-17,rkinpgcrseiewsto,ia1z3R2m,4649203,57.97
2023-01-23,zptmam,oecorsc2mm,7290829,51.81
2019-05-27,dfugie,lrboobgla,5078463,43.56
2022-06-02,leuvnahnom,thye5hla,3577600,73.92
2021-09-06,ikeriswpnctesrgo,1apyr00domek,4649216,69.74
2022-03-23,mtspkieleo,,4582461,167.85999999999999
2022-01-10,edufig,grlooblab,6801197,45.54
2019-05-04,iuegfd,2usb10ed,5491473,34.980000000000004
2024-09-11,hcbefafliteo,,6097065,44.88
2021-08-17,5lpereesauGlR,vaebts,6492109,215.60000000000002
2019-02-28,feroomokb,s310bdue,4901455,43.010000000000005
2021-11-23,rayimr,,7157865,173.25
2022-11-08,itcemo,luc3b3keea,4531020,138.82
2022-07-03,rnnlsrcttheanoeidu,,3139747,11.0
2022-02-17,irpgdnro,llbabogor,5802576,43.339999999999996
2021-08-30,sionufdrw,,6681909,14.3
2022-06-30,neapultmCpnopSemy,,7021872,74.8
2024-06-27,dy7ila,12pesyrao,7004166,19.47
2019-08-26,yltossaw,sb1eu20d,7153380,42.9
2023-04-20,miceot,yjkalao,4530838,119.35
2024-05-12,pirndgor,aoblrbogl,5591417,43.339999999999996
2021-06-05,cimteo,gayrem,4530838,-120.01
2019-05-24,mfooboker,goalblbro,4975516,37.730000000000004
2020-12-19,afetdtodelote,iLgeyAcnef,6897748,100.65
2021-04-08,csryelaela,deu1sb40,5047744,34.980000000000004
2021-07-06,wgmaoploirrpr,reclspeaus,5375370,193.27
2024-02-29,rLoAuGp-,,7220928,174.02
2022-02-17,orfkemoob,b31sdu0e,4901455,43.67
2024-11-23,msasrayedt,,7130786,148.94
2024-03-08,omobrfeko,olbogbrla,4914936,38.06
2021-02-04,ogpidrnr,alblbogor,5590676,110.0
2021-12-23,aecitnruoehtnlndsr,idorustnrnahntecel,3688815,-36.19
2019-03-04,DOvillseaais,,6755359,25.74
2021-06-15,eKsinlarseats,23mWm144,6938971,116.49
2023-11-04,ndwenenmyia,,6414369,60.169999999999995
2021-10-05,aildcuevd,,7504185,195.14
2020-02-09,inporrdg,gblbaolor,5591547,51.59
2023-07-01,emtopmec,rogzlz,4779398,191.51
2022-01-20,eedfaolettdto,duiuamVaicGiortre,7348627,-128.26
2019-03-12,ofdrGofs3,crik3Ct,6645379,283.90999999999997
2023-10-23,ecrsietsh,rnomehr,3967418,102.08
2024-09-30,fdueig,orllbboga,5096533,34.980000000000004
2019-03-31,swprekitignresoc,dehsiews,4649229,94.49
2024-10-20,gieAnPltcooy,,7224074,165.77
2023-05-30,siscreeht,rorhnem,3967392,-69.19
2022-08-06,lwvesye,dprdee4,4016805,49.28
2022-05-13,iseyienntinfs,aaknijmlm,6386536,55.989999999999995
2020-04-30,oort,,4234646,11.0
2022-06-25,inrodprg,broloaglb,5591417,43.45
2019-10-26,akrysbcda,llrabgboo,4933240,38.06
2019-05-09,sdirrtcuneehnoltna,,5466721,45.099999999999994
2019-12-05,cdhantuosiernletrn,svrrtSea,3688815,45.43
2020-05-19,cabmoopt,,6219928,44.88
2020-09-30,llydtoelasiscmska,goalbrbol,7016386,38.06
2019-06-03,defugi,brobgloal,5096572,-66.55
2022-02-07,ltavuilrNe,mvadiema,6762756,174.45999999999998
2021-12-12,moitec,ermouefrcs,4530838,119.57
2021-02-01,lbinivlacoea,20ub2sed,5474430,49.169999999999995
2019-01-30,escrtol,gblroalbo,5017363,43.12
2019-10-15,rodltms1a,ve5delrea,5521503,20.35
2020-06-13,eerzipowan,e0w01op1r,5378217,217.91
2024-12-10,padhiyl,,5705102,12.649999999999999
2021-06-29,ouhetsndrnctialner,,3688919,43.12
2019-12-30,apzmtm,rocmo2scme,7290829,54.78
2021-05-29,DGIIOLVDNITIS,,5987891,29.59
2019-03-21,cimtoe,sraiepcrinnema,4530838,119.02000000000001
2024-06-28,oiaedtnsrP,oefedacMri,6505434,116.71
2023-09-01,dfguie,rabgoollb,5096546,43.67
2023-09-18,rodfoodemef,u1dbEs03,6085742,32.89
2022-05-12,uiegsahwneetv,c213A1c,7111247,-101.19999999999999
2022-03-24,akardybcs,loolbrbga,5527730,44.0
2020-09-15,iBsrtoeBoo,,7422220,233.86
2023-08-16,bmoeorkfo,algrboblo,7629661,43.45
2024-04-03,egpgrn,loogrlabb,6531746,45.98
2020-09-28,lrttdnruiehncesona,47aS71sroms,5466747,44.88
2020-10-18,b3u20eds,,5737719,12.649999999999999
2019-07-20,niamsh,,4195958,348.15
2023-12-25,lhnosinucdratentre,,3688815,37.4
2021-08-16,niertfx,,3395938,66.99
2020-09-01,motiec,eaebcku33l,4530864,179.63
2020-02-21,cwrstnerskgeiipo,ejsslac,4649216,180.51
2024-04-10,iorsewngrpisectk,m0peydroa0k1,4649216,74.47
2020-06-09,fugdie,laborbgol,5078463,43.56
2022-10-03,oolcof,ctiorpmnu,5332821,137.94
2021-08-13,drigporn,aobrgbllo,5591417,43.45
2020-10-29,amriry,,7157878,290.07
2021-06-02,mfokroebo,e10sdbu3,4901455,43.56
2020-02-08,otrhedcoom,bllbooagr,5036122,38.83
2020-11-18,sportoclo,oolbrgalb,6348134,43.45
2022-07-11,gfediu,golrbblao,5078450,37.07
2023-07-08,drgniorp,alogblrob,5591417,43.89
2023-09-21,RlicnhoRoeid,,5597683,74.14
2024-12-12,7eaoeptatrigl,dv1i7daa,7496489,112.64
2022-05-19,udegif,bllorgoab,5096611,42.79
2021-11-01,SopoaehiwHrd,,6824402,16.06
2022-06-22,bkorfoeom,brologabl,4963335,35.53
2020-07-28,oort,,4234646,11.0
2019-03-03,vyewesl,oprnta1ekmhor0taepnSb,3988881,34.1
2023-02-18,octmie,joakyal,4530760,58.41
2019-08-20,linPoAyogcet,,7224074,171.93
2024-03-20,ipnorgrd,lobaorbgl,5591391,34.980000000000004
2021-07-03,keomobrof,orlgbalob,4915079,43.67
2024-06-07,ugeidf,01ue2sdb,5491486,43.45
2019-09-07,tmeoic,itwemm,4530760,59.84
2021-04-25,iponrwezae,ogoc-sdpaesli,5378100,74.69
2024-06-22,etmecmpo,25asyh,6010121,193.70999999999998
2021-05-16,neensytfnsiii,setinnensfiyi,6263205,53.57
2019-06-16,rssioernpga,,4408495,108.35
2020-07-16,vilbiaencaol,nlibleacoaiv,5474352,50.05
2020-09-17,tAnuinsgskAesytuu,,6966947,281.49
2024-01-13,iFomePr,ptiosocpodrun,7373951,280.39
2023-04-03,tmioec,asefcalrf,4530838,112.86
2023-10-10,uigefd,rlbgloabo,5096546,43.339999999999996
2021-04-26,eedtuprirmiid,gbolorabl,7127016,45.98
2021-04-20,omroefkbo,3edb0u1s,4901455,43.45
2019-08-21,ta7targoipele,c4fafOlii7,7496528,257.07
2020-04-02,duceavdil,,7504159,285.01
2020-10-05,sepubi,,7496645,84.59
2019-11-09,nsbrioap,loalobbgr,6880926,45.650000000000006
2020-06-24,opnrdgir,broabllog,5591417,42.68
2023-06-08,mobtcopa,,5666960,51.81
2021-03-05,nriisopkgetcwrse,akomy0dre01p,4654546,36.96
2024-04-23,ttnrcnialenhsoedru,,3688776,28.93
2022-01-15,rgpidorn,boalglrob,5591417,43.67
2020-08-01,kcereoaFP,Pm11a22,7212738,205.26
2023-12-12,motcei,ahmayt,4531007,252.67
2021-09-02,etlxadirce,,3983733,-55.11
2021-07-08,cotemi,cglall,4530838,114.51
2023-07-07,taarmpt,,4241198,20.240000000000002
2019-11-28,pcoamobt,,5695833,54.669999999999995
2021-11-30,wtaveeshnuegi,rPotwpeuayPash,7161661,45.43
2022-02-28,rngrpiod,borlbgoal,5800717,45.32
2024-04-28,pwoumorralde,blgoablro,6777407,44.0
2024-01-10,wtpnogrsrikescei,,4649216,180.51
2020-02-24,tusAuAgyuksnneist,,6966921,178.53
2024-11-09,otor,,4234646,11.88
2021-10-13,pgrirnod,oolrlabbg,5591391,-36.410000000000004
2023-04-06,reundaliothcnentrs,,3688815,11.0
2020-07-12,metoci,raflfscea,4530838,120.22999999999999
2022-04-20,efdattleotdeo,etdxgipliaa,4756687,197.34
2024-12-31,oectslr,boloagbrl,5010473,93.61
2021-04-23,roisduwnf,,5723562,23.32
2023-12-18,fbookomer,eus30bd1,5498441,34.980000000000004
2022-06-04,ecitmo,,4531020,-147.18
2022-11-17,tccpnpieamd,deesya,4079218,73.26
2023-03-13,odsiantrPe,eVyrgGro,6505447,177.54000000000002
2024-02-01,drwunfosi,,5723562,24.200000000000003
2019-06-01,iocetm,anprapi,4530760,58.52
2020-08-17,oopa1rs,,3804905,22.0
2019-11-01,ugiefd,robaloblg,5078463,75.67999999999999
2021-03-13,milcdslssaloktaey,olarbblgo,6898229,36.3
2019-08-12,oictem,jkloaay,4530760,58.41
2019-11-26,snhltecuatoinrendr,,3688815,35.31
2021-08-20,pegngr,lblogabor,6536205,55.44
2019-02-11,ds0b3uE7,,7432009,125.62
2021-07-03,euguiibgdn,lgblaoorb,7218289,43.67
2022-08-27,oopmtbac,,7182175,101.19999999999999
2023-04-21,tsrooaob,mseadatrsy,6711887,98.67
2023-07-04,deetdftaltooe,elaver,4756687,128.26
2020-12-28,cotemi,ajnrnaer,4530760,59.29
2020-10-18,iiagtuivoddsinl,,3828344,-36.63
2021-04-06,opltoscro,tsloaff,6348277,58.52
2019-01-22,etloftdaeteod,anacatpstemhtth,4756687,121.44
2022-06-16,rafetws,aM8MM82e88di,4937231,55.77
2024-01-18,ooorspltc,stoflfa,6620445,43.89
2021-12-28,fomoeorbk,s13d0beu,4898374,34.980000000000004
2020-09-21,fssotrpise,4342m1mW,6911775,226.60000000000002
2024-08-27,lhyaipd,hfalidfypa,5764993,17.16
2021-09-07,orot,,4234646,11.0
2023-10-11,ifdueg,0esubd21,5491486,43.67
2024-01-12,toecim,isaeehjicrm,4530760,58.41
2020-01-29,rlsnviwrusdieseval,faolstf,7557862,44.66
2022-10-01,egduif,u1b0ed2s,5491486,43.12
2022-06-14,guefid,lrloaobbg,5096611,42.79
2019-01-21,figued,nleoaipc,5090475,43.78
2021-04-09,lsawsoyt,udb2s0e1,4854317,58.96
2023-11-07,iugtecbma,,7174388,-388.19
2019-11-05,rtentasihdouennlrc,,3139747,11.0
2022-01-30,ueerhstaicnorntnld,nsnicutodrnterehla,3553082,36.19
2019-09-26,reondriettsunclnha,,3688815,11.0
2022-06-20,MaxVrgesluioP,,7156786,233.09
2019-05-06,rheunotcriendsntla,,3688815,37.07
2022-11-22,soetlrc,lrolbogba,5017363,44.0
2023-05-12,teomic,,4531020,23.98
2024-11-24,mcioet,roppo2rsi,4530838,120.01
2024-10-30,psrootolc,tffolas,7314385,37.62
2020-10-02,tcmioe,,4530838,120.44999999999999
2023-01-18,nndiluarthtcerneos,mdnteaiber,5466747,-77.0
2022-01-29,geguiinubd,llbrbagoo,7495280,43.45
2020-01-27,rarntetnsihoenucld,,3688815,35.2
2020-04-05,cotemi,urnwoige,4530838,112.86
2021-12-08,nohntelrsudaetricn,,4275817,11.0
2021-10-12,igdfue,du2eb10s,5491486,43.56
2019-09-18,ortobkofn,b0saf1vf,6567730,42.79
2024-03-08,sootlcrop,boglalbor,6348147,-62.260000000000005
2019-06-15,nnctuntrhorlaedies,,3688815,37.18
2022-02-01,teocim,3ecb3auekl,4530838,122.54
2019-08-27,tmeoci,ksotcayoprer,4530760,60.28
2023-02-01,isevsiapm,ivsiaepsm,5697120,51.81
2020-07-07,muroaporedlw,glrabbool,6782373,43.67
2019-07-05,mptcooab,,5695716,45.650000000000006
2019-06-15,rircteanutnlosehdn,,3688815,37.730000000000004
2021-09-25,enaeiuntsolhrcntdr,,3688815,36.19
2021-04-12,tegwropnsikiesrc,ye1mkrad00op,4649203,99.44
2021-10-16,eigrtrnpwese,,7349888,250.36
2023-05-17,siseercth,fMdheo,3967444,34.43
2021-02-04,atmocobp,,5666921,88.66000000000001
2021-03-17,ctmoei,riteahehghlh,4530838,117.37
2024-03-19,srbtooao,bespiu,6711887,104.72
2021-01-21,porrgind,rlobbgola,5591417,43.67
2019-05-11,malsrpabli,scietnoddu,4003168,127.38
2020-03-01,Edsub703,b3d7Es0u,7432009,123.86
2021-04-21,obrmoekfo,ubs30d1e,4898543,-36.3
2024-04-03,777kkkk7,,7092956,-288.2
2020-01-23,bfmokoore,sub0d3e1,4898400,43.89
2024-07-06,ieudfg,rbologbal,5096572,66.55
2019-03-21,elywvse,nl5elao4riiiM,4016805,46.419999999999995
2022-03-31,eodcrnrstaulthnein,,3553030,33.55
2019-11-23,seomnohorsiicm,,7039383,-313.5
2019-03-31,ioetmc,,4530838,121.99
2020-05-25,k7kk777k,,7092969,60.39
2023-09-24,ycsleraael,ebs410ud,5047744,36.63
2021-03-09,amatrpt,,3888742,442.85999999999996
2022-06-20,rbfeookom,ed3u0b1s,4898543,36.3
2019-07-10,unootrvfaitimkasl,rrebdgiadspeno,5648890,91.63
2023-01-19,root,,4234646,11.0
2021-04-14,obfrokmeo,bu3e0ds1,4901546,62.260000000000005
2019-03-18,orfoemobk,,5498441,34.980000000000004
2021-03-15,imcote,orgbruebeo8,4530864,178.86
2019-12-09,fatewrs,288M88dMeaMi,4951674,19.69
2020-09-23,rnicanrleshnodettu,,4275817,33.55
2024-09-06,ndantlneorcuiehrst,os7r17Ss4am,3688815,45.32
2020-06-10,hdialpy,,6732245,17.490000000000002
2019-11-07,dnttausnnreolhecir,,3688815,11.0
2019-07-01,ywlsosta,201usebd,4854304,42.9
2023-12-20,uorvspvi,f0asvbf1,6899451,43.339999999999996
2019-03-16,mrkbooeof,bgorlablo,4915066,34.980000000000004
2023-05-04,orgpdnri,lbraboglo,5591417,43.45
2020-12-19,rendahtniolnsutecr,,3139747,16.169999999999998
2024-03-06,donrprig,bolgaobrl,5591417,43.67
2021-04-17,77kkk7k7,,7092930,78.87
2020-01-15,tmbooapc,,5695716,55.22
2020-09-01,aclvaeibnlio,22eds0ub,5474430,-48.62
2021-02-26,imecto,minliosamll,4530864,173.91
2021-05-27,imotce,ue3bac3ekl,4530864,178.86
2023-03-27,timceo,gM3a12a,4530864,179.95999999999998
2019-04-13,nogirrdp,grbbloaol,5591417,43.67
2021-09-10,oirpnmotcnay,,7198789,85.36
2021-07-17,omeborkof,rogloalbb,4963335,37.18
2021-12-15,lae8cs,,7231991,172.92000000000002
2022-10-02,eaoleotfedtdt,t01a5g1,5674409,-56.21
2020-04-12,ugefid,ogabrobll,5085938,43.339999999999996
2021-07-24,nodgprir,boalrglob,5591417,43.78
2023-07-07,feortspituratu,ir31bIk,6418893,474.87
2023-11-23,slrptcooo,tslafof,6620445,43.339999999999996
2020-04-24,LAuro-Gp,,7220967,91.52000000000001
2023-12-30,lhatwliensgahte,revela,7151547,47.41
2019-04-07,tssawlyo,s20ubd1e,4854304,43.339999999999996
2024-06-18,ctomei,poskerrcotay,4530864,169.29000000000002
2022-08-13,colwFxoMareF,auondrhf,6740422,-47.52
2022-12-07,eidugf,boraglobl,5078463,43.339999999999996
2021-08-11,cetiom,,4531020,134.2
2019-05-23,coeitm,rreefuscom,4530838,112.86
2024-01-19,otatcrlnrehdeiusnn,rhnorntentcieadslu,4581135,43.12
2021-01-23,oeessnrciprgktiw,elsjacs,4649203,44.11
2019-08-23,hcinuetdsnltnarreo,,3688815,11.0
2024-06-30,rdfoeofdmeo,d13bus0E,6085742,-32.56
2024-01-23,aetseliKsrans,W4243mm1,6938932,117.04
2022-07-28,oeroofmbk,roloablbg,4915079,43.78
2023-05-02,naesiewugtvhe,koorma77,7111221,47.080000000000005
2021-07-06,slpcooort,sfoatfl,6348251,44.55
2022-02-18,ieugnudgib,blaorbgol,7218289,43.339999999999996
2022-10-20,aeltofdeettod,lmusmiysod,4756687,121.44
2020-10-16,enlndsertirocnhtau,,3688815,11.0
2020-08-11,raitpcnnoymo,,7198828,177.54000000000002
2019-10-10,seatrfw,aijmknlam,4937231,-54.34
2021-09-21,hontiepnxkaegrmi,,3562390,69.85
2024-03-14,clmasyetldslksoia,abgololrb,6898255,62.260000000000005
2020-04-25,cteoim,ewuolw,4530968,67.42999999999999
2021-09-04,thleasheigwatln,verlae,7151547,48.29
2023-07-29,rtoosclpo,obllarbgo,6348134,48.62
2021-10-04,lewevsy,ensvnoss,4016753,66.88
2019-05-23,eomitc,,4531020,-23.98
2022-02-20,cieotm,AiolvGAeM,4530760,60.28
2024-05-30,roekmbofo,garlboolb,4963335,37.839999999999996
2020-03-30,mdrotoehoc,rhesRTeeuc,5036083,65.78
2022-11-24,gigbueuidn,obograllb,7223164,65.34
2020-03-12,grnpdroi,oblgrabol,5591521,66.0
2022-09-17,grrniopd,bgrlloboa,5876143,48.84
2022-11-22,baasdkcyr,boalrglbo,4933240,36.3
2023-11-22,nenlrcnuhsetidoart,ldnohnrsaenerciutt,4403659,38.5
2024-05-05,rtuvlNaeil,ousiydmmls,6792513,120.67
2023-04-24,aslcalyere,d4seb01u,5047744,36.96
2022-06-20,tceoim,ukleae3c3b,4531020,138.82
2022-10-10,ieomtc,,4531020,147.4
2023-06-14,ecotim,,4531020,24.86
2021-04-13,L24LFCP,,7486388,291.71999999999997
2020-03-25,iunlrchenodsatntre,,3688815,11.0
2019-06-15,vipusorv,0ab1fvsf,5617157,59.07
2023-12-30,niskcpgreiesotrw,clsjaes,4649203,44.77
2021-11-30,neolcadrenhtinurts,,3688815,36.85
2024-06-07,emioct,,4530864,178.86
2019-11-25,oort,,4234646,11.0
2022-03-24,neguigubid,bllaobrog,7218289,43.89
2024-01-28,ootr,,4234646,11.0
2024-04-17,tsedpe,oedfrmbere,5027854,13.42
2020-03-31,ugedif,bgloabrlo,5516953,43.12
2022-09-29,oidrgprn,agolblrbo,5591417,43.45
2023-06-12,dttaoetoeldfe,evlera,4756687,130.9
2025-01-01,tcpoemem,iM7Derfk,6010173,97.02000000000001
2024-03-17,roptosolc,sfolatf,6620445,44.44
2024-03-08,OlslisievDaa,,6777628,26.73
2022-09-04,mtpmza,oeyksuhs,7324486,54.669999999999995
2019-08-18,snfiwudor,,5723562,24.31
2021-09-30,sealecrlay,41e0bsud,5047744,34.980000000000004
2020-08-06,fmoorbkoe,b0s1u3de,4898400,43.67
2022-05-04,csooortpl,tfsoalf,6620419,37.18
2021-12-07,nrtnconerlhisdetua,,3688815,35.75
2020-08-31,mooorfebk,lbaorgbol,4915079,42.9
2023-01-25,oemvuhnnal,pvsxciaecs,3577600,73.37
2019-01-05,ofofeedromd,b1dsu3E0,6085742,30.91
