date,datetime,cash_type,card,money,coffee_name,day,month
2024-09-16,32:22.9,card,ANON-0000-0000-0621,32.82,Latte,Monday,September
2024-09-16,33:36.8,card,ANON-0000-0000-0584,27.92,Americano with Milk,Monday,September
2024-09-16,23:19.3,card,ANON-0000-0000-0621,32.82,Latte,Monday,September
2024-09-16,16:05.7,card,ANON-0000-0000-0622,27.92,Americano with Milk,Monday,September
2024-09-16,18:03.3,card,ANON-0000-0000-0623,32.82,Latte,Monday,September
2024-09-16,54:45.4,card,ANON-0000-0000-0624,32.82,Latte,Monday,September
2024-09-16,56:05.3,card,ANON-0000-0000-0625,32.82,Latte,Monday,September
2024-09-16,10:18.7,card,ANON-0000-0000-0626,27.92,Americano with Milk,Monday,September
2024-09-16,11:32.5,card,ANON-0000-0000-0626,32.82,Latte,Monday,September
2024-09-16,37:47.3,card,ANON-0000-0000-0287,27.92,Americano with Milk,Monday,September
2024-09-16,38:48.7,card,ANON-0000-0000-0097,27.92,Americano with Milk,Monday,September
2024-09-17,54:57.9,card,ANON-0000-0000-0627,23.02,Cortado,Tuesday,September
2024-09-17,09:00.9,card,ANON-0000-0000-0621,32.82,Latte,Tuesday,September
2024-09-17,37:37.6,card,ANON-0000-0000-0276,27.92,Americano with Milk,Tuesday,September
2024-09-17,42:31.5,card,ANON-0000-0000-0141,23.02,Cortado,Tuesday,September
2024-09-17,10:03.8,card,ANON-0000-0000-0554,32.82,Cappuccino,Tuesday,September
2024-09-17,11:08.2,card,ANON-0000-0000-0554,27.92,Americano with Milk,Tuesday,September
2024-09-17,34:56.8,card,ANON-0000-0000-0620,27.92,Americano with Milk,Tuesday,September
2024-09-17,38:33.8,card,ANON-0000-0000-0628,18.12,Espresso,Tuesday,September
2024-09-17,39:33.7,card,ANON-0000-0000-0628,27.92,Americano with Milk,Tuesday,September
2024-09-17,44:15.2,card,ANON-0000-0000-0629,32.82,Latte,Tuesday,September
2024-09-17,54:23.0,card,ANON-0000-0000-0554,27.92,Americano with Milk,Tuesday,September
2024-09-17,55:31.2,card,ANON-0000-0000-0630,23.02,Cortado,Tuesday,September
2024-09-17,29:37.2,card,ANON-0000-0000-0554,32.82,Cappuccino,Tuesday,September
2024-09-17,31:00.7,card,ANON-0000-0000-0630,32.82,Latte,Tuesday,September
2024-09-17,54:23.8,card,ANON-0000-0000-0631,32.82,Hot Chocolate,Tuesday,September
2024-09-17,00:45.9,card,ANON-0000-0000-0632,27.92,Americano with Milk,Tuesday,September
2024-09-17,03:53.3,card,ANON-0000-0000-0633,27.92,Americano with Milk,Tuesday,September
2024-09-17,12:47.9,card,ANON-0000-0000-0634,32.82,Latte,Tuesday,September
2024-09-17,13:59.7,card,ANON-0000-0000-0634,27.92,Americano with Milk,Tuesday,September
2024-09-17,14:59.5,card,ANON-0000-0000-0634,27.92,Americano with Milk,Tuesday,September
2024-09-17,31:57.4,card,ANON-0000-0000-0635,27.92,Americano with Milk,Tuesday,September
2024-09-17,19:36.0,card,ANON-0000-0000-0636,32.82,Hot Chocolate,Tuesday,September
2024-09-17,20:19.4,card,ANON-0000-0000-0637,32.82,Hot Chocolate,Tuesday,September
2024-09-18,29:48.9,card,ANON-0000-0000-0638,32.82,Latte,Wednesday,September
2024-09-18,34:19.7,card,ANON-0000-0000-0639,32.82,Latte,Wednesday,September
2024-09-18,15:38.8,card,ANON-0000-0000-0040,27.92,Americano with Milk,Wednesday,September
2024-09-18,18:21.6,card,ANON-0000-0000-0040,27.92,Americano with Milk,Wednesday,September
2024-09-19,17:18.7,card,ANON-0000-0000-0276,27.92,Americano with Milk,Thursday,September
2024-09-19,30:29.0,card,ANON-0000-0000-0627,23.02,Cortado,Thursday,September
2024-09-19,01:30.6,card,ANON-0000-0000-0494,32.82,Latte,Thursday,September
2024-09-19,59:33.6,card,ANON-0000-0000-0004,23.02,Americano,Thursday,September
2024-09-19,00:33.6,card,ANON-0000-0000-0004,27.92,Americano with Milk,Thursday,September
2024-09-19,45:42.4,card,ANON-0000-0000-0640,23.02,Cortado,Thursday,September
2024-09-20,34:56.9,card,ANON-0000-0000-0276,27.92,Americano with Milk,Friday,September
2024-09-20,46:15.4,card,ANON-0000-0000-0641,27.92,Americano with Milk,Friday,September
2024-09-20,39:55.5,card,ANON-0000-0000-0333,27.92,Americano with Milk,Friday,September
2024-09-20,03:29.6,card,ANON-0000-0000-0642,32.82,Latte,Friday,September
2024-09-20,39:23.1,card,ANON-0000-0000-0643,23.02,Americano,Friday,September
2024-09-20,31:36.6,card,ANON-0000-0000-0287,27.92,Americano with Milk,Friday,September
2024-09-20,32:43.0,card,ANON-0000-0000-0287,27.92,Americano with Milk,Friday,September
2024-09-21,01:14.9,card,ANON-0000-0000-0644,32.82,Latte,Saturday,September
2024-09-21,02:13.8,card,ANON-0000-0000-0644,32.82,Cocoa,Saturday,September
2024-09-21,37:47.2,card,ANON-0000-0000-0543,23.02,Cortado,Saturday,September
2024-09-21,38:45.0,card,ANON-0000-0000-0543,23.02,Cortado,Saturday,September
2024-09-21,10:09.4,card,ANON-0000-0000-0645,32.82,Cappuccino,Saturday,September
2024-09-21,36:13.6,card,ANON-0000-0000-0646,32.82,Latte,Saturday,September
2024-09-21,16:28.7,card,ANON-0000-0000-0507,32.82,Latte,Saturday,September
2024-09-21,17:30.7,card,ANON-0000-0000-0507,32.82,Latte,Saturday,September
2024-09-21,29:42.9,card,ANON-0000-0000-0040,23.02,Americano,Saturday,September
2024-09-21,30:38.9,card,ANON-0000-0000-0040,23.02,Americano,Saturday,September
2024-09-21,33:58.2,card,ANON-0000-0000-0602,32.82,Latte,Saturday,September
2024-09-21,35:30.2,card,ANON-0000-0000-0602,32.82,Latte,Saturday,September
2024-09-21,18:46.1,card,ANON-0000-0000-0647,27.92,Americano with Milk,Saturday,September
2024-09-21,19:50.1,card,ANON-0000-0000-0647,23.02,Americano,Saturday,September
2024-09-21,20:48.4,card,ANON-0000-0000-0647,23.02,Americano,Saturday,September
2024-09-22,32:54.2,card,ANON-0000-0000-0648,23.02,Americano,Sunday,September
2024-09-22,12:09.8,card,ANON-0000-0000-0649,27.92,Americano with Milk,Sunday,September
2024-09-22,13:08.6,card,ANON-0000-0000-0649,32.82,Latte,Sunday,September
2024-09-22,06:26.3,card,ANON-0000-0000-0650,23.02,Cortado,Sunday,September
2024-09-22,07:36.4,card,ANON-0000-0000-0650,23.02,Cortado,Sunday,September
2024-09-22,51:59.9,card,ANON-0000-0000-0651,27.92,Americano with Milk,Sunday,September
2024-09-22,55:12.9,card,ANON-0000-0000-0099,23.02,Americano,Sunday,September
2024-09-22,07:20.8,card,ANON-0000-0000-0276,27.92,Americano with Milk,Sunday,September
2024-09-22,28:14.7,card,ANON-0000-0000-0333,27.92,Americano with Milk,Sunday,September
2024-09-22,29:35.9,card,ANON-0000-0000-0333,27.92,Americano with Milk,Sunday,September
2024-09-22,33:34.6,card,ANON-0000-0000-0510,27.92,Americano with Milk,Sunday,September
2024-09-22,34:10.1,card,ANON-0000-0000-0652,32.82,Latte,Sunday,September
2024-09-22,35:24.2,card,ANON-0000-0000-0652,27.92,Americano with Milk,Sunday,September
2024-09-22,25:03.5,card,ANON-0000-0000-0653,32.82,Cocoa,Sunday,September
2024-09-22,19:10.1,card,ANON-0000-0000-0654,32.82,Latte,Sunday,September
2024-09-22,20:35.6,card,ANON-0000-0000-0654,32.82,Cappuccino,Sunday,September
2024-09-22,46:26.2,card,ANON-0000-0000-0455,27.92,Americano with Milk,Sunday,September
2024-09-22,47:35.1,card,ANON-0000-0000-0455,27.92,Americano with Milk,Sunday,September
2024-09-22,07:04.8,card,ANON-0000-0000-0655,27.92,Americano with Milk,Sunday,September
2024-09-22,08:14.8,card,ANON-0000-0000-0655,27.92,Americano with Milk,Sunday,September
2024-09-22,54:04.1,card,ANON-0000-0000-0637,32.82,Hot Chocolate,Sunday,September
2024-09-22,54:54.5,card,ANON-0000-0000-0637,32.82,Hot Chocolate,Sunday,September
2024-09-22,37:02.4,card,ANON-0000-0000-0656,23.02,Americano,Sunday,September
2024-09-22,37:58.4,card,ANON-0000-0000-0657,27.92,Americano with Milk,Sunday,September
2024-09-23,03:37.0,card,ANON-0000-0000-0276,27.92,Americano with Milk,Monday,September
2024-09-23,04:17.3,card,ANON-0000-0000-0141,23.02,Cortado,Monday,September
2024-09-23,11:04.4,card,ANON-0000-0000-0584,23.02,Americano,Monday,September
2024-09-23,08:51.9,card,ANON-0000-0000-0573,27.92,Americano with Milk,Monday,September
2024-09-23,27:47.6,card,ANON-0000-0000-0658,32.82,Cappuccino,Monday,September
2024-09-23,48:30.4,card,ANON-0000-0000-0659,23.02,Americano,Monday,September
2024-09-23,47:21.9,card,ANON-0000-0000-0507,32.82,Latte,Monday,September
2024-09-23,09:45.9,card,ANON-0000-0000-0206,32.82,Cappuccino,Monday,September
2024-09-23,13:30.5,card,ANON-0000-0000-0641,27.92,Americano with Milk,Monday,September
2024-09-23,15:15.0,card,ANON-0000-0000-0641,27.92,Americano with Milk,Monday,September
2024-09-24,33:32.6,card,ANON-0000-0000-0276,27.92,Americano with Milk,Tuesday,September
2024-09-24,23:57.0,card,ANON-0000-0000-0634,32.82,Latte,Tuesday,September
2024-09-24,24:54.7,card,ANON-0000-0000-0634,32.82,Latte,Tuesday,September
2024-09-24,46:44.4,card,ANON-0000-0000-0660,32.82,Latte,Tuesday,September
2024-09-24,47:49.4,card,ANON-0000-0000-0660,32.82,Latte,Tuesday,September
2024-09-24,11:39.3,card,ANON-0000-0000-0661,32.82,Latte,Tuesday,September
2024-09-24,31:28.7,card,ANON-0000-0000-0662,23.02,Cortado,Tuesday,September
2024-09-24,37:23.7,card,ANON-0000-0000-0510,32.82,Cappuccino,Tuesday,September
2024-09-24,38:48.3,card,ANON-0000-0000-0583,32.82,Latte,Tuesday,September
2024-09-24,43:02.9,card,ANON-0000-0000-0408,23.02,Americano,Tuesday,September
2024-09-24,43:54.1,card,ANON-0000-0000-0408,23.02,Americano,Tuesday,September
2024-09-24,15:50.4,card,ANON-0000-0000-0663,32.82,Hot Chocolate,Tuesday,September
2024-09-24,05:14.2,card,ANON-0000-0000-0631,32.82,Latte,Tuesday,September
2024-09-24,06:32.4,card,ANON-0000-0000-0531,27.92,Americano with Milk,Tuesday,September
2024-09-24,07:35.0,card,ANON-0000-0000-0531,27.92,Americano with Milk,Tuesday,September
2024-09-25,51:21.1,card,ANON-0000-0000-0664,32.82,Cappuccino,Wednesday,September
2024-09-25,35:32.5,card,ANON-0000-0000-0141,23.02,Cortado,Wednesday,September
2024-09-25,51:15.2,card,ANON-0000-0000-0665,27.92,Americano with Milk,Wednesday,September
2024-09-25,52:53.4,card,ANON-0000-0000-0665,32.82,Latte,Wednesday,September
2024-09-25,54:51.5,card,ANON-0000-0000-0666,27.92,Americano with Milk,Wednesday,September
2024-09-25,55:59.3,card,ANON-0000-0000-0666,27.92,Americano with Milk,Wednesday,September
2024-09-25,36:37.2,card,ANON-0000-0000-0667,27.92,Americano with Milk,Wednesday,September
2024-09-25,37:31.8,card,ANON-0000-0000-0667,27.92,Americano with Milk,Wednesday,September
2024-09-25,34:41.3,card,ANON-0000-0000-0668,23.02,Americano,Wednesday,September
2024-09-25,18:51.8,card,ANON-0000-0000-0475,27.92,Americano with Milk,Wednesday,September
2024-09-26,43:35.0,card,ANON-0000-0000-0570,32.82,Latte,Thursday,September
2024-09-26,37:06.5,card,ANON-0000-0000-0333,27.92,Americano with Milk,Thursday,September
2024-09-26,55:52.4,card,ANON-0000-0000-0669,18.12,Espresso,Thursday,September
2024-09-26,34:48.6,card,ANON-0000-0000-0670,32.82,Cappuccino,Thursday,September
2024-09-26,48:01.4,card,ANON-0000-0000-0671,32.82,Latte,Thursday,September
2024-09-26,21:55.7,card,ANON-0000-0000-0672,32.82,Latte,Thursday,September
2024-09-26,45:15.1,card,ANON-0000-0000-0673,32.82,Latte,Thursday,September
2024-09-26,46:17.6,card,ANON-0000-0000-0673,23.02,Cortado,Thursday,September
2024-09-26,47:24.9,card,ANON-0000-0000-0472,27.92,Americano with Milk,Thursday,September
2024-09-27,29:45.6,card,ANON-0000-0000-0276,27.92,Americano with Milk,Friday,September
2024-09-27,33:44.0,card,ANON-0000-0000-0141,23.02,Cortado,Friday,September
2024-09-27,41:04.7,card,ANON-0000-0000-0674,32.82,Cappuccino,Friday,September
2024-09-27,46:56.6,card,ANON-0000-0000-0333,27.92,Americano with Milk,Friday,September
2024-09-27,35:00.3,card,ANON-0000-0000-0333,27.92,Americano with Milk,Friday,September
2024-09-27,20:31.1,card,ANON-0000-0000-0675,32.82,Cappuccino,Friday,September
2024-09-27,25:05.3,card,ANON-0000-0000-0676,32.82,Cappuccino,Friday,September
2024-09-27,28:33.1,card,ANON-0000-0000-0676,23.02,Americano,Friday,September
2024-09-27,33:52.5,card,ANON-0000-0000-0677,27.92,Americano with Milk,Friday,September
2024-09-27,07:43.7,card,ANON-0000-0000-0678,32.82,Latte,Friday,September
2024-09-27,08:58.2,card,ANON-0000-0000-0678,32.82,Latte,Friday,September
2024-09-27,37:45.9,card,ANON-0000-0000-0679,32.82,Cappuccino,Friday,September
2024-09-27,40:53.8,card,ANON-0000-0000-0680,32.82,Cappuccino,Friday,September
2024-09-27,18:13.3,card,ANON-0000-0000-0408,32.82,Cappuccino,Friday,September
2024-09-27,19:14.3,card,ANON-0000-0000-0408,32.82,Cappuccino,Friday,September
2024-09-27,58:15.0,card,ANON-0000-0000-0681,27.92,Americano with Milk,Friday,September
2024-09-28,06:45.5,card,ANON-0000-0000-0666,27.92,Americano with Milk,Saturday,September
2024-09-28,31:14.8,card,ANON-0000-0000-0682,27.92,Americano with Milk,Saturday,September
2024-09-28,25:47.3,card,ANON-0000-0000-0507,35.76,Latte,Saturday,September
2024-09-28,57:20.1,card,ANON-0000-0000-0683,35.76,Latte,Saturday,September
2024-09-28,26:16.7,card,ANON-0000-0000-0684,30.86,Americano with Milk,Saturday,September
2024-09-28,34:31.1,card,ANON-0000-0000-0445,35.76,Latte,Saturday,September
2024-09-28,38:36.5,card,ANON-0000-0000-0685,35.76,Latte,Saturday,September
2024-09-28,16:36.8,card,ANON-0000-0000-0686,35.76,Cappuccino,Saturday,September
2024-09-28,17:29.6,card,ANON-0000-0000-0686,35.76,Cocoa,Saturday,September
2024-09-28,18:16.1,card,ANON-0000-0000-0687,25.96,Cortado,Saturday,September
2024-09-28,19:13.0,card,ANON-0000-0000-0687,35.76,Hot Chocolate,Saturday,September
2024-09-29,48:45.0,card,ANON-0000-0000-0467,25.96,Americano,Sunday,September
2024-09-29,50:05.3,card,ANON-0000-0000-0172,35.76,Cappuccino,Sunday,September
2024-09-29,51:03.3,card,ANON-0000-0000-0172,35.76,Cappuccino,Sunday,September
2024-09-29,52:23.0,card,ANON-0000-0000-0172,35.76,Cappuccino,Sunday,September
2024-09-29,53:42.3,card,ANON-0000-0000-0333,30.86,Americano with Milk,Sunday,September
2024-09-29,35:43.4,card,ANON-0000-0000-0683,35.76,Latte,Sunday,September
2024-09-29,50:58.4,card,ANON-0000-0000-0141,25.96,Cortado,Sunday,September
2024-09-29,54:15.4,card,ANON-0000-0000-0602,35.76,Latte,Sunday,September
2024-09-29,55:21.6,card,ANON-0000-0000-0688,35.76,Latte,Sunday,September
2024-09-29,02:27.3,card,ANON-0000-0000-0689,35.76,Cappuccino,Sunday,September
2024-09-29,31:02.8,card,ANON-0000-0000-0690,35.76,Latte,Sunday,September
2024-09-30,08:47.5,card,ANON-0000-0000-0141,25.96,Cortado,Monday,September
2024-09-30,58:54.7,card,ANON-0000-0000-0691,25.96,Cortado,Monday,September
2024-09-30,00:04.9,card,ANON-0000-0000-0692,35.76,Hot Chocolate,Monday,September
2024-09-30,01:09.2,card,ANON-0000-0000-0276,30.86,Americano with Milk,Monday,September
2024-09-30,05:18.4,card,ANON-0000-0000-0141,25.96,Cortado,Monday,September
2024-09-30,32:54.6,card,ANON-0000-0000-0693,30.86,Americano with Milk,Monday,September
2024-09-30,45:44.5,card,ANON-0000-0000-0333,30.86,Americano with Milk,Monday,September
2024-09-30,32:18.2,card,ANON-0000-0000-0507,35.76,Latte,Monday,September
2024-09-30,53:14.1,card,ANON-0000-0000-0694,30.86,Americano with Milk,Monday,September
2024-09-30,54:17.6,card,ANON-0000-0000-0694,25.96,Cortado,Monday,September
2024-09-30,59:19.0,card,ANON-0000-0000-0631,35.76,Latte,Monday,September
2024-09-30,00:42.1,card,ANON-0000-0000-0531,30.86,Americano with Milk,Monday,September
2024-09-30,01:42.2,card,ANON-0000-0000-0633,30.86,Americano with Milk,Monday,September
2024-09-30,41:07.5,card,ANON-0000-0000-0695,30.86,Americano with Milk,Monday,September
2024-10-01,47:08.4,card,ANON-0000-0000-0696,35.76,Latte,Tuesday,October
2024-10-01,48:30.8,card,ANON-0000-0000-0276,30.86,Americano with Milk,Tuesday,October
2024-10-01,02:26.8,card,ANON-0000-0000-0333,30.86,Americano with Milk,Tuesday,October
2024-10-01,03:47.1,card,ANON-0000-0000-0333,30.86,Americano with Milk,Tuesday,October
2024-10-01,55:31.9,card,ANON-0000-0000-0697,30.86,Americano with Milk,Tuesday,October
2024-10-01,12:48.4,card,ANON-0000-0000-0698,30.86,Americano with Milk,Tuesday,October
2024-10-01,14:23.4,card,ANON-0000-0000-0698,30.86,Americano with Milk,Tuesday,October
2024-10-01,17:35.0,card,ANON-0000-0000-0699,25.96,Americano,Tuesday,October
2024-10-01,18:52.6,card,ANON-0000-0000-0699,30.86,Americano with Milk,Tuesday,October
2024-10-01,08:39.0,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Tuesday,October
2024-10-01,41:54.5,card,ANON-0000-0000-0700,25.96,Americano,Tuesday,October
2024-10-01,08:26.5,card,ANON-0000-0000-0701,35.76,Latte,Tuesday,October
2024-10-01,23:11.5,card,ANON-0000-0000-0702,35.76,Latte,Tuesday,October
2024-10-01,24:14.3,card,ANON-0000-0000-0702,35.76,Hot Chocolate,Tuesday,October
2024-10-01,03:22.1,card,ANON-0000-0000-0585,35.76,Hot Chocolate,Tuesday,October
2024-10-02,57:18.8,card,ANON-0000-0000-0703,35.76,Latte,Wednesday,October
2024-10-02,42:44.6,card,ANON-0000-0000-0141,25.96,Cortado,Wednesday,October
2024-10-02,19:17.1,card,ANON-0000-0000-0276,30.86,Americano with Milk,Wednesday,October
2024-10-02,22:01.5,card,ANON-0000-0000-0375,35.76,Latte,Wednesday,October
2024-10-02,23:55.3,card,ANON-0000-0000-0704,30.86,Americano with Milk,Wednesday,October
2024-10-02,28:53.9,card,ANON-0000-0000-0705,35.76,Cappuccino,Wednesday,October
2024-10-02,13:42.1,card,ANON-0000-0000-0706,35.76,Cappuccino,Wednesday,October
2024-10-02,31:07.2,card,ANON-0000-0000-0255,35.76,Hot Chocolate,Wednesday,October
2024-10-02,18:55.4,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Wednesday,October
2024-10-02,19:40.7,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Wednesday,October
2024-10-02,20:23.7,card,ANON-0000-0000-0707,35.76,Hot Chocolate,Wednesday,October
2024-10-03,47:35.9,card,ANON-0000-0000-0708,35.76,Cocoa,Thursday,October
2024-10-03,12:05.2,card,ANON-0000-0000-0709,30.86,Americano with Milk,Thursday,October
2024-10-03,12:57.8,card,ANON-0000-0000-0710,25.96,Cortado,Thursday,October
2024-10-03,14:04.8,card,ANON-0000-0000-0710,35.76,Hot Chocolate,Thursday,October
2024-10-03,21:06.3,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Thursday,October
2024-10-03,21:46.8,card,ANON-0000-0000-0637,35.76,Hot Chocolate,Thursday,October
2024-10-03,29:03.4,card,ANON-0000-0000-0711,35.76,Cappuccino,Thursday,October
2024-10-03,31:00.5,card,ANON-0000-0000-0712,35.76,Hot Chocolate,Thursday,October
2024-10-04,44:00.9,card,ANON-0000-0000-0440,25.96,Americano,Friday,October
2024-10-04,45:39.0,card,ANON-0000-0000-0440,25.96,Americano,Friday,October
2024-10-04,30:22.0,card,ANON-0000-0000-0004,30.86,Americano with Milk,Friday,October
2024-10-04,31:27.1,card,ANON-0000-0000-0003,25.96,Americano,Friday,October
2024-10-04,53:58.6,card,ANON-0000-0000-0650,25.96,Cortado,Friday,October
2024-10-04,55:04.6,card,ANON-0000-0000-0650,25.96,Cortado,Friday,October
2024-10-04,35:14.8,card,ANON-0000-0000-0713,35.76,Latte,Friday,October
2024-10-04,42:22.2,card,ANON-0000-0000-0714,35.76,Hot Chocolate,Friday,October
2024-10-04,44:36.4,card,ANON-0000-0000-0714,35.76,Cocoa,Friday,October
2024-10-05,00:46.9,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-05,01:42.7,card,ANON-0000-0000-0141,25.96,Cortado,Saturday,October
2024-10-05,35:44.9,card,ANON-0000-0000-0715,35.76,Cocoa,Saturday,October
2024-10-05,12:13.3,card,ANON-0000-0000-0206,35.76,Cappuccino,Saturday,October
2024-10-05,08:38.1,card,ANON-0000-0000-0012,25.96,Americano,Saturday,October
2024-10-05,09:33.6,card,ANON-0000-0000-0012,25.96,Americano,Saturday,October
2024-10-06,22:56.7,card,ANON-0000-0000-0141,25.96,Cortado,Sunday,October
2024-10-06,05:43.6,card,ANON-0000-0000-0195,35.76,Cappuccino,Sunday,October
2024-10-06,06:47.1,card,ANON-0000-0000-0195,25.96,Cortado,Sunday,October
2024-10-06,55:28.8,card,ANON-0000-0000-0716,35.76,Latte,Sunday,October
2024-10-06,09:03.9,card,ANON-0000-0000-0665,35.76,Latte,Sunday,October
2024-10-06,10:17.3,card,ANON-0000-0000-0665,35.76,Cappuccino,Sunday,October
2024-10-06,11:43.4,card,ANON-0000-0000-0665,30.86,Americano with Milk,Sunday,October
2024-10-06,46:03.7,card,ANON-0000-0000-0717,25.96,Americano,Sunday,October
2024-10-06,47:02.0,card,ANON-0000-0000-0717,35.76,Cappuccino,Sunday,October
2024-10-06,50:00.1,card,ANON-0000-0000-0718,30.86,Americano with Milk,Sunday,October
2024-10-06,51:04.2,card,ANON-0000-0000-0718,35.76,Latte,Sunday,October
2024-10-06,51:56.3,card,ANON-0000-0000-0718,35.76,Cappuccino,Sunday,October
2024-10-06,31:33.6,card,ANON-0000-0000-0719,35.76,Cappuccino,Sunday,October
2024-10-06,35:45.6,card,ANON-0000-0000-0720,21.06,Espresso,Sunday,October
2024-10-06,17:45.0,card,ANON-0000-0000-0721,30.86,Americano with Milk,Sunday,October
2024-10-06,35:16.5,card,ANON-0000-0000-0722,35.76,Hot Chocolate,Sunday,October
2024-10-06,09:12.9,card,ANON-0000-0000-0723,35.76,Hot Chocolate,Sunday,October
2024-10-06,10:00.5,card,ANON-0000-0000-0723,35.76,Hot Chocolate,Sunday,October
2024-10-06,10:45.3,card,ANON-0000-0000-0636,35.76,Hot Chocolate,Sunday,October
2024-10-06,16:48.9,card,ANON-0000-0000-0637,35.76,Latte,Sunday,October
2024-10-07,33:36.4,card,ANON-0000-0000-0724,35.76,Latte,Monday,October
2024-10-07,49:36.5,card,ANON-0000-0000-0385,35.76,Latte,Monday,October
2024-10-07,50:41.7,card,ANON-0000-0000-0385,30.86,Americano with Milk,Monday,October
2024-10-07,05:28.1,card,ANON-0000-0000-0725,35.76,Cocoa,Monday,October
2024-10-07,09:58.3,card,ANON-0000-0000-0726,35.76,Latte,Monday,October
2024-10-07,17:56.7,card,ANON-0000-0000-0727,30.86,Americano with Milk,Monday,October
2024-10-07,31:45.3,card,ANON-0000-0000-0728,25.96,Americano,Monday,October
2024-10-07,32:38.8,card,ANON-0000-0000-0728,25.96,Americano,Monday,October
2024-10-07,48:55.0,card,ANON-0000-0000-0494,35.76,Latte,Monday,October
2024-10-07,14:42.1,card,ANON-0000-0000-0636,35.76,Hot Chocolate,Monday,October
2024-10-07,15:20.1,card,ANON-0000-0000-0636,35.76,Hot Chocolate,Monday,October
2024-10-07,40:48.5,card,ANON-0000-0000-0598,35.76,Latte,Monday,October
2024-10-08,11:50.9,card,ANON-0000-0000-0703,35.76,Latte,Tuesday,October
2024-10-08,05:14.0,card,ANON-0000-0000-0276,30.86,Americano with Milk,Tuesday,October
2024-10-08,22:31.4,card,ANON-0000-0000-0700,25.96,Americano,Tuesday,October
2024-10-08,27:08.8,card,ANON-0000-0000-0683,35.76,Latte,Tuesday,October
2024-10-08,30:10.3,card,ANON-0000-0000-0726,35.76,Latte,Tuesday,October
2024-10-08,48:04.5,card,ANON-0000-0000-0225,25.96,Americano,Tuesday,October
2024-10-08,49:04.6,card,ANON-0000-0000-0225,25.96,Americano,Tuesday,October
2024-10-08,04:00.9,card,ANON-0000-0000-0729,35.76,Latte,Tuesday,October
2024-10-08,04:59.4,card,ANON-0000-0000-0729,35.76,Latte,Tuesday,October
2024-10-08,42:52.4,card,ANON-0000-0000-0507,35.76,Latte,Tuesday,October
2024-10-08,13:41.1,card,ANON-0000-0000-0475,35.76,Latte,Tuesday,October
2024-10-08,19:52.1,card,ANON-0000-0000-0050,25.96,Americano,Tuesday,October
2024-10-08,50:43.1,card,ANON-0000-0000-0730,30.86,Americano with Milk,Tuesday,October
2024-10-08,40:40.5,card,ANON-0000-0000-0731,35.76,Hot Chocolate,Tuesday,October
2024-10-08,41:33.5,card,ANON-0000-0000-0731,35.76,Cappuccino,Tuesday,October
2024-10-08,51:08.7,card,ANON-0000-0000-0732,35.76,Latte,Tuesday,October
2024-10-08,24:32.0,card,ANON-0000-0000-0040,30.86,Americano with Milk,Tuesday,October
2024-10-08,25:32.0,card,ANON-0000-0000-0040,30.86,Americano with Milk,Tuesday,October
2024-10-09,54:42.6,card,ANON-0000-0000-0570,35.76,Latte,Wednesday,October
2024-10-09,25:57.5,card,ANON-0000-0000-0276,30.86,Americano with Milk,Wednesday,October
2024-10-09,43:21.0,card,ANON-0000-0000-0424,30.86,Americano with Milk,Wednesday,October
2024-10-09,59:40.0,card,ANON-0000-0000-0494,35.76,Latte,Wednesday,October
2024-10-09,37:56.9,card,ANON-0000-0000-0733,21.06,Espresso,Wednesday,October
2024-10-09,18:02.1,card,ANON-0000-0000-0734,25.96,Americano,Wednesday,October
2024-10-09,03:08.5,card,ANON-0000-0000-0726,35.76,Latte,Wednesday,October
2024-10-09,52:34.7,card,ANON-0000-0000-0735,30.86,Americano with Milk,Wednesday,October
2024-10-09,26:44.4,card,ANON-0000-0000-0658,35.76,Cappuccino,Wednesday,October
2024-10-09,27:48.9,card,ANON-0000-0000-0658,25.96,Americano,Wednesday,October
2024-10-09,49:59.6,card,ANON-0000-0000-0736,21.06,Espresso,Wednesday,October
2024-10-09,49:12.5,card,ANON-0000-0000-0737,35.76,Cappuccino,Wednesday,October
2024-10-10,48:06.9,card,ANON-0000-0000-0003,25.96,Americano,Thursday,October
2024-10-10,23:20.1,card,ANON-0000-0000-0276,30.86,Americano with Milk,Thursday,October
2024-10-10,51:44.2,card,ANON-0000-0000-0738,35.76,Hot Chocolate,Thursday,October
2024-10-10,05:09.5,card,ANON-0000-0000-0375,35.76,Latte,Thursday,October
2024-10-10,42:43.0,card,ANON-0000-0000-0141,25.96,Cortado,Thursday,October
2024-10-10,43:30.0,card,ANON-0000-0000-0141,25.96,Cortado,Thursday,October
2024-10-10,55:32.6,card,ANON-0000-0000-0739,35.76,Latte,Thursday,October
2024-10-10,04:19.3,card,ANON-0000-0000-0740,35.76,Latte,Thursday,October
2024-10-10,05:42.9,card,ANON-0000-0000-0510,35.76,Cappuccino,Thursday,October
2024-10-10,40:44.4,card,ANON-0000-0000-0741,35.76,Latte,Thursday,October
2024-10-10,18:32.7,card,ANON-0000-0000-0742,25.96,Americano,Thursday,October
